182   NumCoords   ! The number of coordinates in the airfoil shape file.  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
0.250000 0.000000
! coordinates of airfoil shape
! interpolation to N points
!  x/c        y/c
1.000000 -0.012274
0.988132 -0.009403
0.976189 -0.006881
0.964169 -0.004737
0.952039 -0.003339
0.939873 -0.002349
0.927679 -0.001708
0.915469 -0.001555
0.903263 -0.001735
0.891062 -0.002216
0.878888 -0.003157
0.866744 -0.004420
0.854630 -0.005941
0.842567 -0.007838
0.830554 -0.010022
0.818582 -0.012417
0.806667 -0.015087
0.794815 -0.018025
0.783012 -0.021149
0.771263 -0.024477
0.759595 -0.028076
0.747973 -0.031820
0.736397 -0.035707
0.724885 -0.039777
0.713416 -0.043970
0.701984 -0.048260
0.690592 -0.052657
0.679237 -0.057149
0.667903 -0.061691
0.656585 -0.066277
0.645284 -0.070901
0.633987 -0.075537
0.622689 -0.080170
0.611387 -0.084794
0.600077 -0.089397
0.588751 -0.093962
0.577405 -0.098476
0.566035 -0.102927
0.554637 -0.107309
0.543197 -0.111580
0.531723 -0.115758
0.520213 -0.119835
0.508663 -0.123798
0.497071 -0.127638
0.485428 -0.131320
0.473743 -0.134863
0.462013 -0.138257
0.450238 -0.141488
0.438417 -0.144548
0.426547 -0.147416
0.414632 -0.150087
0.402685 -0.152611
0.390701 -0.154956
0.378672 -0.157053
0.366602 -0.158899
0.354494 -0.160478
0.342354 -0.161784
0.330186 -0.162803
0.318003 -0.163634
0.305810 -0.164275
0.293605 -0.164662
0.281395 -0.164782
0.269186 -0.164631
0.256983 -0.164201
0.244794 -0.163472
0.232628 -0.162431
0.220492 -0.161082
0.208394 -0.159429
0.196341 -0.157471
0.184345 -0.155193
0.172426 -0.152544
0.160587 -0.149555
0.148844 -0.146210
0.137234 -0.142431
0.125756 -0.138266
0.114443 -0.133673
0.103313 -0.128653
0.092417 -0.123143
0.081775 -0.117161
0.071445 -0.110652
0.061485 -0.103593
0.051925 -0.096001
0.042835 -0.087855
0.034304 -0.079127
0.026436 -0.069799
0.019337 -0.059874
0.013086 -0.049395
0.007848 -0.038379
0.003933 -0.026827
0.001402 -0.014890
0.000098 -0.002759
0.000615 0.009427
0.002575 0.021475
0.005467 0.033329
0.009694 0.044769
0.015170 0.055674
0.021564 0.066067
0.028752 0.075929
0.036655 0.085226
0.045192 0.093949
0.054283 0.102093
0.063854 0.109668
0.073850 0.116674
0.084215 0.123122
0.094924 0.128986
0.105892 0.134348
0.117102 0.139183
0.128515 0.143520
0.140095 0.147390
0.151810 0.150831
0.163654 0.153798
0.175590 0.156370
0.187601 0.158566
0.199679 0.160358
0.211802 0.161817
0.223959 0.162963
0.236139 0.163824
0.248336 0.164398
0.260543 0.164713
0.272753 0.164782
0.284963 0.164639
0.297168 0.164267
0.309368 0.163750
0.321563 0.163118
0.333746 0.162301
0.345915 0.161290
0.358067 0.160100
0.370202 0.158741
0.382319 0.157227
0.394417 0.155573
0.406497 0.153788
0.418559 0.151886
0.430602 0.149869
0.442627 0.147748
0.454648 0.145602
0.466655 0.143379
0.478648 0.141079
0.490627 0.138714
0.502595 0.136289
0.514552 0.133809
0.526495 0.131265
0.538426 0.128665
0.550347 0.126022
0.562260 0.123339
0.574164 0.120616
0.586057 0.117851
0.597940 0.115039
0.609817 0.112202
0.621687 0.109337
0.633549 0.106436
0.645403 0.103505
0.657251 0.100551
0.669094 0.097574
0.680930 0.094573
0.692761 0.091548
0.704587 0.088507
0.716409 0.085449
0.728225 0.082369
0.740038 0.079275
0.751848 0.076172
0.763656 0.073060
0.775461 0.069938
0.787266 0.066813
0.799070 0.063685
0.810873 0.060555
0.822675 0.057421
0.834476 0.054286
0.846279 0.051153
0.858085 0.048034
0.869894 0.044927
0.881705 0.041829
0.893519 0.038739
0.905338 0.035669
0.917161 0.032617
0.928992 0.029593
0.940830 0.026596
0.952668 0.023601
0.964504 0.020597
0.976337 0.017584
0.988169 0.014566
1.000000 0.011541
