182   NumCoords   ! The number of coordinates in the airfoil shape file.  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
0.250000 0.000000
! coordinates of airfoil shape
! interpolation to N points
!  x/c        y/c
1.000000 -0.001020
0.988508 0.000559
0.976998 0.002044
0.965471 0.003419
0.953926 0.004668
0.942363 0.005773
0.930785 0.006720
0.919192 0.007496
0.907588 0.008084
0.895978 0.008468
0.884365 0.008640
0.872754 0.008607
0.861147 0.008374
0.849546 0.007944
0.837956 0.007315
0.826377 0.006478
0.814815 0.005432
0.803272 0.004175
0.791753 0.002696
0.780265 0.000984
0.768813 -0.000963
0.757403 -0.003137
0.746034 -0.005522
0.734707 -0.008096
0.723418 -0.010836
0.712164 -0.013718
0.700941 -0.016720
0.689743 -0.019819
0.678566 -0.022993
0.667405 -0.026222
0.656255 -0.029486
0.645109 -0.032768
0.633964 -0.036049
0.622814 -0.039312
0.611655 -0.042539
0.600484 -0.045723
0.589301 -0.048863
0.578107 -0.051965
0.566904 -0.055038
0.555692 -0.058083
0.544469 -0.061091
0.533234 -0.064053
0.521984 -0.066957
0.510717 -0.069793
0.499432 -0.072555
0.488127 -0.075234
0.476801 -0.077822
0.465453 -0.080309
0.454081 -0.082684
0.442685 -0.084940
0.431265 -0.087068
0.419821 -0.089059
0.408351 -0.090899
0.396857 -0.092580
0.385340 -0.094096
0.373802 -0.095436
0.362243 -0.096586
0.350665 -0.097535
0.339072 -0.098275
0.327467 -0.098795
0.315853 -0.099077
0.304236 -0.099119
0.292620 -0.098917
0.281010 -0.098471
0.269412 -0.097782
0.257830 -0.096866
0.246266 -0.095733
0.234726 -0.094390
0.223209 -0.092856
0.211717 -0.091144
0.200252 -0.089262
0.188814 -0.087219
0.177403 -0.085029
0.166021 -0.082698
0.154668 -0.080227
0.143347 -0.077615
0.132059 -0.074862
0.120809 -0.071960
0.109607 -0.068886
0.098476 -0.065580
0.087451 -0.061960
0.076558 -0.057983
0.065806 -0.053646
0.055201 -0.048943
0.044764 -0.043856
0.034553 -0.038317
0.024701 -0.032165
0.015467 -0.025139
0.007495 -0.016775
0.002193 -0.006602
0.001467 0.004858
0.005066 0.015845
0.010940 0.025809
0.018193 0.034836
0.026379 0.043049
0.035252 0.050529
0.044668 0.057318
0.054519 0.063454
0.064717 0.068988
0.075200 0.073956
0.085916 0.078404
0.096819 0.082384
0.107864 0.085968
0.119005 0.089253
0.130210 0.092325
0.141462 0.095220
0.152755 0.097949
0.164086 0.100520
0.175451 0.102933
0.186848 0.105195
0.198272 0.107309
0.209725 0.109265
0.221205 0.111051
0.232712 0.112657
0.244243 0.114079
0.255796 0.115309
0.267368 0.116338
0.278957 0.117166
0.290559 0.117792
0.302170 0.118213
0.313787 0.118418
0.325405 0.118415
0.337022 0.118208
0.348634 0.117805
0.360238 0.117218
0.371832 0.116466
0.383416 0.115563
0.394987 0.114520
0.406547 0.113345
0.418093 0.112048
0.429626 0.110637
0.441145 0.109122
0.452652 0.107512
0.464146 0.105817
0.475630 0.104048
0.487103 0.102215
0.498568 0.100326
0.510024 0.098388
0.521473 0.096410
0.532916 0.094399
0.544356 0.092367
0.555794 0.090324
0.567232 0.088283
0.578672 0.086255
0.590115 0.084241
0.601560 0.082237
0.613005 0.080236
0.624448 0.078225
0.635887 0.076192
0.647321 0.074138
0.658750 0.072063
0.670174 0.069968
0.681595 0.067853
0.693010 0.065714
0.704420 0.063550
0.715826 0.061358
0.727225 0.059137
0.738620 0.056887
0.750012 0.054613
0.761399 0.052316
0.772783 0.049996
0.784163 0.047651
0.795538 0.045281
0.806906 0.042884
0.818269 0.040468
0.829627 0.038037
0.840981 0.035587
0.852330 0.033119
0.863675 0.030631
0.875017 0.028124
0.886357 0.025603
0.897697 0.023074
0.909036 0.020544
0.920378 0.018021
0.931724 0.015517
0.943075 0.013046
0.954435 0.010619
0.965806 0.008255
0.977189 0.005968
0.988587 0.003773
1.000000 0.001685
