182   NumCoords   ! The number of coordinates in the airfoil shape file.  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
0.250000 0.000000
! coordinates of airfoil shape
! interpolation to N points
!  x/c        y/c
1.000000 -0.005714
0.988445 -0.003148
0.976858 -0.000723
0.965193 0.001270
0.953493 0.003064
0.941732 0.004330
0.929937 0.005307
0.918118 0.005882
0.906284 0.006148
0.894450 0.005961
0.882624 0.005411
0.870820 0.004514
0.859039 0.003334
0.847289 0.001894
0.835569 0.000215
0.823881 -0.001663
0.812227 -0.003745
0.800602 -0.005978
0.789015 -0.008395
0.777463 -0.010965
0.765960 -0.013748
0.754499 -0.016698
0.743092 -0.019856
0.731727 -0.023163
0.720407 -0.026620
0.709118 -0.030174
0.697857 -0.033814
0.686613 -0.037504
0.675382 -0.041228
0.664155 -0.044960
0.652926 -0.048676
0.641690 -0.052364
0.630442 -0.056004
0.619177 -0.059581
0.607893 -0.063084
0.596586 -0.066506
0.585269 -0.069892
0.573942 -0.073251
0.562613 -0.076621
0.551286 -0.080011
0.539949 -0.083387
0.528611 -0.086765
0.517250 -0.090077
0.505878 -0.093356
0.494485 -0.096568
0.483065 -0.099688
0.471627 -0.102741
0.460154 -0.105666
0.448654 -0.108483
0.437129 -0.111195
0.425565 -0.113735
0.413972 -0.116138
0.402349 -0.118394
0.390690 -0.120453
0.379003 -0.122338
0.367288 -0.124048
0.355546 -0.125559
0.343774 -0.126819
0.331981 -0.127856
0.320170 -0.128656
0.308344 -0.129204
0.296507 -0.129482
0.284668 -0.129456
0.272833 -0.129127
0.261017 -0.128417
0.249225 -0.127366
0.237459 -0.126057
0.225717 -0.124538
0.214004 -0.122819
0.202321 -0.120901
0.190672 -0.118788
0.179062 -0.116480
0.167494 -0.113976
0.155998 -0.111189
0.144592 -0.108092
0.133263 -0.104741
0.122036 -0.101090
0.110922 -0.097124
0.099965 -0.092750
0.089198 -0.087919
0.078684 -0.082543
0.068454 -0.076632
0.058479 -0.070309
0.048724 -0.063680
0.039154 -0.056844
0.029832 -0.049750
0.021012 -0.042069
0.013114 -0.033405
0.006927 -0.023387
0.003434 -0.012127
0.002883 -0.000361
0.004546 0.011284
0.008101 0.022504
0.013354 0.033048
0.019953 0.042802
0.027569 0.051780
0.035943 0.060068
0.044852 0.067798
0.054192 0.075018
0.063911 0.081727
0.073987 0.087890
0.084384 0.093488
0.095058 0.098532
0.105950 0.103083
0.117011 0.107216
0.128213 0.110968
0.139519 0.114410
0.150921 0.117548
0.162394 0.120439
0.173938 0.123050
0.185546 0.125381
0.197192 0.127515
0.208873 0.129445
0.220586 0.131166
0.232329 0.132668
0.244097 0.133954
0.255887 0.135026
0.267695 0.135892
0.279516 0.136549
0.291347 0.137000
0.303184 0.137247
0.315023 0.137162
0.326858 0.136850
0.338686 0.136343
0.350506 0.135665
0.362317 0.134832
0.374116 0.133849
0.385904 0.132738
0.397680 0.131513
0.409444 0.130178
0.421192 0.128706
0.432928 0.127139
0.444652 0.125485
0.456361 0.123732
0.468060 0.121905
0.479749 0.120021
0.491425 0.118058
0.503092 0.116046
0.514752 0.113986
0.526400 0.111868
0.538045 0.109727
0.549684 0.107561
0.561323 0.105392
0.572963 0.103235
0.584600 0.101065
0.596232 0.098872
0.607851 0.096607
0.619454 0.094256
0.631035 0.091796
0.642597 0.089247
0.654144 0.086626
0.665675 0.083941
0.677197 0.081213
0.688707 0.078439
0.700211 0.075641
0.711708 0.072812
0.723204 0.069977
0.734699 0.067138
0.746200 0.064328
0.757711 0.061556
0.769235 0.058845
0.780774 0.056196
0.792327 0.053620
0.803894 0.051116
0.815474 0.048684
0.827064 0.046305
0.838658 0.043956
0.850254 0.041610
0.861845 0.039238
0.873430 0.036827
0.885005 0.034362
0.896570 0.031840
0.908120 0.029244
0.919658 0.026588
0.931179 0.023859
0.942684 0.021065
0.954174 0.018208
0.965649 0.015296
0.977111 0.012333
0.988561 0.009328
1.000000 0.006283
